featureId,featurename,project,category,sub_category,data_type,description,status,source,owner
2554,SdCardMaskSportsNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2555,SdCardMaskTravelNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2556,SdCardMaskSportsNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2557,SdCardMaskWeatherNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2558,SdCardMaskShopNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2559,SdCardMaskTrendNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2560,SdCardMaskTravelNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2561,SdCardMaskTrafficNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2562,SdCardMaskMoneyNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2563,SdCardMaskMoneyNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2564,SdCardMaskShopNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2565,SdCardMaskWeatherNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2566,LPNonNavClick7d,WPO,,,,,,,
2567,LPNavClick7d,WPO,,,,,,,
2568,LPDwellTime7d,WPO,,,,,,,
2569,LPScroll7d,WPO,,,,,,,
2570,FRETopicCardCloseButtonClick7dWStatSum,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2571,FRETopicCardDismiss7dWStatSum,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2572,FRETopicCardCloseButtonClick30dWStatSum,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2573,FRETopicCardDismiss30dWStatCount,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2574,FRETopicCardDismiss7dWStatCount,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2575,FRETopicCardCloseButtonClick7dWStatCount,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2576,FRETopicCardDismiss30dWStatSum,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2577,FRETopicCardCloseButtonClick30dWStatCount,WPO,wpo_sdcard,FRETopicCard,double,,active,WPOFeatureLoadAPI.view,
2578,HoroscopeCardNavClicks7dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2579,HoroscopeCardNavClicks7dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2580,HoroscopeCardNavClicks30dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2581,HoroscopeCardNavClicks30dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2582,HoroscopeCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2583,HoroscopeCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2584,HoroscopeCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2585,HoroscopeCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2586,HoroscopeCardViewCount7dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2587,HoroscopeCardViewCount7dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2588,HoroscopeCardViewCount30dWStatSum,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2589,HoroscopeCardViewCount30dWStatCount,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2590,HoroscopeCard7dWStatCTR,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2591,HoroscopeCard30dWStatCTR,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2592,HoroscopeCard7dWStatNavCTR,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2593,HoroscopeCard30dWStatNavCTR,WPO,wpo_sdcard,HoroscopeCard,double,,active,WPOFeatureLoadAPI.view,
2594,CommunityCardNavClicks7dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2595,CommunityCardNavClicks7dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2596,CommunityCardNavClicks30dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2597,CommunityCardNavClicks30dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2598,CommunityCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2599,CommunityCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2600,CommunityCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2601,CommunityCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2602,CommunityCardViewCount7dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2603,CommunityCardViewCount7dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2604,CommunityCardViewCount30dWStatSum,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2605,CommunityCardViewCount30dWStatCount,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2606,CommunityCard7dWStatCTR,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2607,CommunityCard30dWStatCTR,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2608,CommunityCard7dWStatNavCTR,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2609,CommunityCard30dWStatNavCTR,WPO,wpo_sdcard,CommunityCard,double,,active,WPOFeatureLoadAPI.view,
2610,LocalModuleNavClicks7dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2611,LocalModuleNavClicks7dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2612,LocalModuleNavClicks30dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2613,LocalModuleNavClicks30dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2614,LocalModuleNonNavClicks7dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2615,LocalModuleNonNavClicks7dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2616,LocalModuleNonNavClicks30dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2617,LocalModuleNonNavClicks30dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2618,LocalModuleViewCount7dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2619,LocalModuleViewCount7dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2620,LocalModuleViewCount30dWStatSum,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2621,LocalModuleViewCount30dWStatCount,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2622,LocalModule7dWStatCTR,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2623,LocalModule30dWStatCTR,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2624,LocalModule7dWStatNavCTR,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2625,LocalModule30dWStatNavCTR,WPO,wpo_sdcard,LocalModule,double,,active,WPOFeatureLoadAPI.view,
2626,SdCardMaskTrendingSearchesYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2627,SdCardMaskTrendingSearchesYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2628,SdCardMaskTrendingSearchesNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2629,SdCardMaskTrendingSearchesNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2630,SdCardMaskTrendingSearchesDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2631,SdCardMaskTrendingSearchesDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2632,SdCardMaskTrendingSearchesNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2633,SdCardMaskTrendingSearchesNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2634,SdCardMaskTrendingSearchesViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2635,SdCardMaskTrendingSearchesViewCount30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2636,SdCardMaskHoroscopeYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2637,SdCardMaskHoroscopeYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2638,SdCardMaskHoroscopeNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2639,SdCardMaskHoroscopeNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2640,SdCardMaskHoroscopeDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2641,SdCardMaskHoroscopeDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2642,SdCardMaskHoroscopeNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2643,SdCardMaskHoroscopeNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2644,SdCardMaskHoroscopeViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2645,SdCardMaskHoroscopeViewCount30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2723,SdCardMaskLocalModuleYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2724,SdCardMaskLocalModuleYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2725,SdCardMaskLocalModuleNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2726,SdCardMaskLocalModuleNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2727,SdCardMaskLocalModuleDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2728,SdCardMaskLocalModuleDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2729,SdCardMaskLocalModuleNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2730,SdCardMaskLocalModuleNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2731,SdCardMaskLocalModuleViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2732,SdCardMaskLocalModuleViewCount30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
2733,EntertainmentPremierCardNavClicks7dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2734,EntertainmentPremierCardNavClicks7dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2735,EntertainmentPremierCardNavClicks30dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2736,EntertainmentPremierCardNavClicks30dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2737,EntertainmentPremierCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2738,EntertainmentPremierCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2739,EntertainmentPremierCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2740,EntertainmentPremierCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2741,EntertainmentPremierCardViewCount7dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2742,EntertainmentPremierCardViewCount7dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2743,EntertainmentPremierCardViewCount30dWStatSum,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2744,EntertainmentPremierCardViewCount30dWStatCount,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2745,EntertainmentPremierCard7dWStatCTR,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2746,EntertainmentPremierCard30dWStatCTR,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2747,EntertainmentPremierCard7dWStatNavCTR,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2748,EntertainmentPremierCard30dWStatNavCTR,WPO,wpo_sdcard,EntertainmentPremierCard,double,,active,WPOFeatureLoadAPI.view,
2749,FRESourceCardNavClicks7dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2750,FRESourceCardNavClicks7dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2751,FRESourceCardNavClicks30dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2752,FRESourceCardNavClicks30dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2753,FRESourceCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2754,FRESourceCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2755,FRESourceCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2756,FRESourceCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2757,FRESourceCardViewCount7dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2758,FRESourceCardViewCount7dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2759,FRESourceCardViewCount30dWStatSum,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2760,FRESourceCardViewCount30dWStatCount,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2761,FRESourceCard7dWStatCTR,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2762,FRESourceCard30dWStatCTR,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2763,FRESourceCard7dWStatNavCTR,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2764,FRESourceCard30dWStatNavCTR,WPO,wpo_sdcard,FRESourceCard,double,,active,WPOFeatureLoadAPI.view,
2776,FocusModeScrollDownButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2777,FocusModeScrollDownButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2778,FocusModeScrollDownButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2779,FocusModeScrollDownButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2780,FocusModeScrollDownButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2781,FocusModeScrollDownButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2782,FocusModeScrollDownButtonDismissViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2783,FocusModeScrollDownButtonDismissViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2784,TransitAlertCardNavClicks7dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2785,TransitAlertCardNavClicks7dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2786,TransitAlertCardNavClicks30dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2787,TransitAlertCardNavClicks30dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2788,TransitAlertCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2789,TransitAlertCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2790,TransitAlertCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2791,TransitAlertCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2792,TransitAlertCardViewCount7dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2793,TransitAlertCardViewCount7dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2794,TransitAlertCardViewCount30dWStatSum,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2795,TransitAlertCardViewCount30dWStatCount,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2796,TransitAlertCard7dWStatCTR,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2797,TransitAlertCard30dWStatCTR,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2798,TransitAlertCard7dWStatNavCTR,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2799,TransitAlertCard30dWStatNavCTR,WPO,wpo_sdcard,TransitAlertCard,double,,active,WPOFeatureLoadAPI.view,
2800,OneLinerWeatherButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2801,OneLinerWeatherButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2802,OneLinerWeatherButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2803,OneLinerWeatherButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2804,OneLinerWeatherButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2805,OneLinerWeatherButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2806,OneLinerWeatherButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2807,OneLinerWeatherButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2808,OneLinerWeatherButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2809,OneLinerWeatherButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2810,OneLinerWeatherButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2811,OneLinerWeatherButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2812,OneLinerFinanceButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2813,OneLinerFinanceButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2814,OneLinerFinanceButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2815,OneLinerFinanceButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2816,OneLinerFinanceButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2817,OneLinerFinanceButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2818,OneLinerFinanceButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2819,OneLinerFinanceButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2820,OneLinerFinanceButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2821,OneLinerFinanceButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2822,OneLinerFinanceButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2823,OneLinerFinanceButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2824,OneLinerFashionButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2825,OneLinerFashionButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2826,OneLinerFashionButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2827,OneLinerFashionButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2828,OneLinerFashionButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2829,OneLinerFashionButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2830,OneLinerFashionButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2831,OneLinerFashionButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2832,OneLinerFashionButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2833,OneLinerFashionButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2834,OneLinerFashionButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2835,OneLinerFashionButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2836,OneLinerTravelButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2837,OneLinerTravelButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2838,OneLinerTravelButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2839,OneLinerTravelButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2840,OneLinerTravelButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2841,OneLinerTravelButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2842,OneLinerTravelButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2843,OneLinerTravelButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
